time/fps,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/value_loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/clip_fraction,train/loss,train/policy_gradient_loss,train/std,train/learning_rate,train/clip_range,train/n_updates
529,2087,135,1105920,779.32,472.2831587199999,11.366006423532962,0.8813685178756714,-20.41110662817955,0.015664011,0.18192138671875,3.749844789505005,-0.03674167628196301,1.3318008184432983,0.0003,0.2,1340
530,2100,136,1114112,783.92,476.26481014000007,10.728720013797282,0.8408132791519165,-20.441647738218307,0.016851543,0.187255859375,3.4300055503845215,-0.03584230078995461,1.3348873853683472,0.0003,0.2,1350
531,2113,137,1122304,774.2,471.22177880000004,5.969428187981248,0.8390634059906006,-20.48291300535202,0.04664673,0.357861328125,0.6137506365776062,-0.02737255835236283,1.3400764465332031,0.0003,0.2,1360
531,2125,138,1130496,764.6,466.59194930999996,8.166810768842698,0.8431364297866821,-20.499822640419005,0.021114768,0.226318359375,2.911924362182617,-0.03631241193943424,1.3398584127426147,0.0003,0.2,1370
532,2137,139,1138688,761.2,464.34988549,9.509755995124578,0.8536747694015503,-20.51352999806404,0.021115948,0.2501953125,2.880936861038208,-0.03333425338714733,1.34182870388031,0.0003,0.2,1380
533,2150,140,1146880,747.31,456.6268889400001,6.464774584770202,0.8631680011749268,-20.535907989740373,0.024352398,0.25711669921875,2.9097390174865723,-0.03878375162894372,1.3444738388061523,0.0003,0.2,1390
533,2163,141,1155072,721.94,441.12641217000004,8.375819285959006,0.8412364721298218,-20.57358083128929,0.022683833,0.25048828125,3.374187707901001,-0.03957458083023084,1.3504596948623657,0.0003,0.2,1400
534,2175,142,1163264,720.68,441.53941277999996,17.33968253880739,0.8867766857147217,-20.61889624595642,0.01636716,0.18935546875,10.790497779846191,-0.037481065606698394,1.3549814224243164,0.0003,0.2,1410
535,2188,143,1171456,745.73,458.07735298999995,9.79383547604084,0.894591748714447,-20.642628848552704,0.021790288,0.2399169921875,3.361740827560425,-0.0405400934505451,1.3566826581954956,0.0003,0.2,1420
536,2200,144,1179648,746.81,459.04991113999995,7.200382516160607,0.8530694246292114,-20.674360448122023,0.024612494,0.27763671875,4.742115497589111,-0.0383622046225355,1.35956609249115,0.0003,0.2,1430
536,2213,145,1187840,746.56,459.6293540300001,9.309483830630779,0.8574075102806091,-20.700748008489608,0.023644809,0.25455322265625,2.060391664505005,-0.036661809103679846,1.364592432975769,0.0003,0.2,1440
537,2225,146,1196032,737.89,453.6761793600001,7.208230482041836,0.8882954120635986,-20.735258799791335,0.029081888,0.32918701171875,2.3810977935791016,-0.03585999619535869,1.3673914670944214,0.0003,0.2,1450
538,2237,147,1204224,736.22,453.03565674,18.704149931669235,0.8487042188644409,-20.770156449079515,0.018036501,0.22867431640625,10.58678150177002,-0.039150133676594125,1.3731756210327148,0.0003,0.2,1460
538,2249,148,1212416,741.63,457.28673377,7.945700140297413,0.8465799689292908,-20.845194470882415,0.033159155,0.3318603515625,2.4712181091308594,-0.036246360460791036,1.3813525438308716,0.0003,0.2,1470
539,2262,149,1220608,731.56,450.11524978999995,8.922995144873857,0.8511196374893188,-20.87621460556984,0.027898159,0.26341552734375,2.953418731689453,-0.0412671629601391,1.3831290006637573,0.0003,0.2,1480
540,2275,150,1228800,747.37,460.0372980999999,11.271478014439344,0.8413029313087463,-20.898684227466582,0.026401576,0.2954833984375,6.01682186126709,-0.033477324526757,1.3892256021499634,0.0003,0.2,1490
540,2287,151,1236992,764.39,470.32563609,11.323377127945424,0.8585231304168701,-20.956060773134233,0.020536285,0.2462158203125,5.121401786804199,-0.03951432983449195,1.3936892747879028,0.0003,0.2,1500
541,2299,152,1245184,764.02,469.87375562,7.586838992685079,0.8688559532165527,-20.995498877763747,0.031818718,0.32049560546875,1.5464948415756226,-0.03525962627172703,1.3997207880020142,0.0003,0.2,1510
542,2312,153,1253376,763.03,468.8900677200001,3.359241433814168,0.874171257019043,-21.060110765695573,0.04600578,0.4099365234375,1.2536145448684692,-0.03706068196333945,1.4062625169754028,0.0003,0.2,1520
542,2324,154,1261568,765.84,470.25018800999993,2.1510845420882108,0.9249464273452759,-21.092300939559937,0.05550987,0.47369384765625,1.2604691982269287,-0.0363579537573969,1.4087330102920532,0.0003,0.2,1530
543,2337,155,1269760,758.5,465.80290929999995,6.423938817158342,0.8812897801399231,-21.100667893886566,0.016579596,0.22984619140625,1.991379976272583,-0.032385859285204786,1.4103307723999023,0.0003,0.2,1540
543,2349,156,1277952,766.86,471.36599449,10.767156128585338,0.8676129579544067,-21.130790996551514,0.014081388,0.1579833984375,7.426872730255127,-0.029657736953231505,1.4149447679519653,0.0003,0.2,1550
544,2361,157,1286144,765.51,470.02389747,13.35674049705267,0.7295522689819336,-21.157300812005996,0.017148796,0.189599609375,3.854218006134033,-0.03535876326386642,1.4176114797592163,0.0003,0.2,1560
545,2374,158,1294336,783.94,482.10277972999995,6.5021171815693375,0.8796707987785339,-21.196986430883406,0.01847073,0.21624755859375,2.6207711696624756,-0.037127842544578016,1.4225449562072754,0.0003,0.2,1570
545,2386,159,1302528,788.2,485.60456658,3.980973793938756,0.7164773941040039,-21.250303268432617,0.035555854,0.33670654296875,1.8239519596099854,-0.04067522362165619,1.4317960739135742,0.0003,0.2,1580
546,2399,160,1310720,802.17,495.44737004999996,9.095082926750184,0.8586252927780151,-21.308049046993254,0.019400213,0.227294921875,2.5710978507995605,-0.03830044345377246,1.4359995126724243,0.0003,0.2,1590
546,2411,161,1318912,805.71,497.53310711,5.736638551205397,0.8828027248382568,-21.342960852384568,0.020422611,0.254443359375,1.784111499786377,-0.038116972224088386,1.4398775100708008,0.0003,0.2,1600
547,2424,162,1327104,806.77,500.34669926999993,5.590380091965199,0.8597341179847717,-21.361819124221803,0.031657398,0.31934814453125,2.7101635932922363,-0.03322669460758334,1.4419611692428589,0.0003,0.2,1610
548,2436,163,1335296,809.32,502.1772182899999,6.41772243976593,0.8335546851158142,-21.38395745754242,0.022229847,0.2343017578125,3.029430866241455,-0.034030019379133594,1.4457674026489258,0.0003,0.2,1620
548,2448,164,1343488,813.53,505.57263387000006,3.746500186808407,0.8550392389297485,-21.447052812576295,0.06386446,0.51402587890625,0.3526899516582489,-0.022105513178394175,1.4549602270126343,0.0003,0.2,1630
549,2461,165,1351680,833.41,519.8122731500001,3.532993607595563,0.7978607416152954,-21.520539700984955,0.039659537,0.36893310546875,2.611016035079956,-0.025327666271186898,1.463027000427246,0.0003,0.2,1640
549,2473,166,1359872,828.17,517.17177798,5.973936083167791,0.8983733654022217,-21.564415138959884,0.018437644,0.18489990234375,1.2760038375854492,-0.03233060752354504,1.4667810201644897,0.0003,0.2,1650
550,2485,167,1368064,832.99,520.69519189,6.665491102263331,0.8608261346817017,-21.60682636499405,0.02236317,0.21214599609375,2.5655009746551514,-0.028161342762905404,1.4739041328430176,0.0003,0.2,1660
550,2498,168,1376256,829.36,520.72180784,6.350275050476194,0.8566631078720093,-21.643444496393204,0.01675881,0.20458984375,2.3997738361358643,-0.03017557599741849,1.477170467376709,0.0003,0.2,1670
551,2510,169,1384448,818.43,514.0261921399999,4.354967188835144,0.7346112728118896,-21.67995340228081,0.026221164,0.2467041015625,2.335151195526123,-0.03586851690051844,1.481653094291687,0.0003,0.2,1680
551,2523,170,1392640,775.63,486.77327773999997,8.513593258708715,0.837348222732544,-21.71868085861206,0.018224765,0.19110107421875,1.5303256511688232,-0.033076273465849224,1.485237956047058,0.0003,0.2,1690
552,2535,171,1400832,768.5,481.81661449,17.79093217551708,0.889426052570343,-21.735292571783067,0.011932386,0.14013671875,7.265542507171631,-0.032416159543208777,1.4877948760986328,0.0003,0.2,1700
552,2548,172,1409024,763.12,478.18228496999996,10.009379924833775,0.8429057598114014,-21.761364936828613,0.020341132,0.2232421875,3.6907894611358643,-0.03779027769996901,1.4915308952331543,0.0003,0.2,1710
553,2561,173,1417216,742.88,464.8015108700001,8.315382283180952,0.844846248626709,-21.8040191590786,0.026713528,0.2578857421875,2.35017728805542,-0.03534084412822267,1.4965673685073853,0.0003,0.2,1720
553,2573,174,1425408,746.16,466.40329275,12.623909424245358,0.8632376194000244,-21.833204877376556,0.01610971,0.19678955078125,8.052128791809082,-0.0343543715425767,1.5005208253860474,0.0003,0.2,1730
554,2585,175,1433600,760.54,475.5828335500001,7.377023253962397,0.7492879629135132,-21.871512150764467,0.04939072,0.43046875,1.9265551567077637,-0.028947145932761487,1.5078045129776,0.0003,0.2,1740
555,2597,176,1441792,762.35,476.34811544999997,5.256943399831653,0.8416050672531128,-21.94249669313431,0.02694201,0.28958740234375,1.2174081802368164,-0.032397992529877226,1.5155197381973267,0.0003,0.2,1750
555,2609,177,1449984,761.33,475.94374924999994,2.6180832367390394,0.8426434993743896,-22.01100527048111,0.051346686,0.39296875,0.32425880432128906,-0.03227483537120861,1.5241098403930664,0.0003,0.2,1760
556,2621,178,1458176,772.37,482.36382618000005,6.999727348238229,0.9075624346733093,-22.070529574155806,0.01509925,0.20819091796875,2.8992950916290283,-0.03158526566476212,1.5339665412902832,0.0003,0.2,1770
556,2634,179,1466368,797.41,499.00912572,6.6485168494284155,0.8511713743209839,-22.112451338768004,0.025293428,0.2343017578125,2.7434022426605225,-0.03483034010641859,1.5366473197937012,0.0003,0.2,1780
557,2646,180,1474560,849.44,532.9979472599999,3.6173437036573888,0.9003872275352478,-22.138738226890563,0.03108685,0.30400390625,0.7382046580314636,-0.0389927403521142,1.539199948310852,0.0003,0.2,1790
557,2658,181,1482752,829.39,520.40941232,4.023611040785909,0.8473780751228333,-22.16399246454239,0.028840642,0.2768310546875,0.5169634819030762,-0.033214057142322416,1.544319987297058,0.0003,0.2,1800
558,2671,182,1490944,832.05,522.03208801,9.22655405625701,0.8534972667694092,-22.205925405025482,0.016491022,0.19979248046875,6.186556339263916,-0.034130805244421934,1.5505532026290894,0.0003,0.2,1810
558,2683,183,1499136,858.09,539.1273915699999,10.988911478966475,0.8455631136894226,-22.247938388586043,0.01906473,0.202880859375,4.321731090545654,-0.033705667172034735,1.5557843446731567,0.0003,0.2,1820
559,2695,184,1507328,836.05,525.0033580700001,3.414070550724864,0.8056279420852661,-22.345927262306212,0.07159141,0.53114013671875,2.368868112564087,-0.030406864362885245,1.5702018737792969,0.0003,0.2,1830
