rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/entropy_loss,train/value_loss,train/explained_variance,train/std,train/loss,train/n_updates,train/learning_rate
419.4069976,1545,753.92,91,482,745472,-0.03490172982492368,0.021947227,0.2,0.2207763671875,-19.06924428343773,6.338963278383017,0.8116362690925598,1.1878222227096558,1.374840259552002,900,0.0003
419.47781705,1557,753.78,92,483,753664,-0.033518818721495335,0.013531206,0.2,0.16563720703125,-19.10789743065834,10.657192373275757,0.8700751662254333,1.1923574209213257,5.07544469833374,910,0.0003
419.94150843000006,1570,750.1,93,485,761856,-0.0367652154105599,0.01700629,0.2,0.2066162109375,-19.14526685476303,10.671401745080948,0.8630937337875366,1.1957982778549194,3.1960208415985107,920,0.0003
421.10066175,1582,751.01,94,486,770048,-0.03699946882916265,0.024274599,0.2,0.25675048828125,-19.17632497549057,5.5684222403913735,0.8285696506500244,1.1994656324386597,1.6414411067962646,930,0.0003
423.8383982300001,1595,750.77,95,487,778240,-0.03471751895631314,0.017272647,0.2,0.20045166015625,-19.20718134045601,9.58577794805169,0.8268625736236572,1.2013887166976929,2.1678049564361572,940,0.0003
415.56426763,1607,733.33,96,489,786432,-0.036842787645582575,0.016782522,0.2,0.20692138671875,-19.22766571044922,10.983324791491032,0.8793662786483765,1.2035187482833862,5.475561141967773,950,0.0003
425.58583741999996,1620,748.13,97,490,794624,-0.038516619552683554,0.020887412,0.2,0.23646240234375,-19.25224643945694,7.428018150478602,0.8734476566314697,1.2060128450393677,4.039997100830078,960,0.0003
425.21533936,1633,745.75,98,491,802816,-0.038761804574460254,0.031984285,0.2,0.3137939453125,-19.28483152985573,6.413192483410239,0.8215370178222656,1.2099897861480713,1.3660149574279785,970,0.0003
423.39033513999993,1646,737.93,99,492,811008,-0.039236894121859225,0.03231728,0.2,0.33326416015625,-19.31945597529411,6.055910540372134,0.8712360858917236,1.2125587463378906,4.467939853668213,980,0.0003
421.3647476,1659,730.74,100,493,819200,-0.036068978525872805,0.028368097,0.2,0.28597412109375,-19.345297729969026,5.183009580522776,0.8573704361915588,1.2157608270645142,2.059088706970215,990,0.0003
422.8072076499999,1671,730.25,101,495,827392,-0.03594010785673163,0.015795512,0.2,0.199853515625,-19.36861335039139,13.755272053182125,0.8456957936286926,1.2183278799057007,4.842635154724121,1000,0.0003
402.65575534000004,1684,693.92,102,495,835584,-0.0359747975380742,0.019423243,0.2,0.2081787109375,-19.395695596933365,9.634242540597915,0.8471366167068481,1.2208954095840454,1.737571358680725,1010,0.0003
390.5399183299999,1697,672.59,103,497,843776,-0.035213067687072906,0.014195222,0.2,0.185498046875,-19.419714480638504,13.68690340667963,0.8681527376174927,1.2232815027236938,4.478626728057861,1020,0.0003
407.92970692,1710,700.53,104,498,851968,-0.036979768870514816,0.0150149325,0.2,0.1842529296875,-19.441606450080872,19.36417090296745,0.8706276416778564,1.2253226041793823,6.981082439422607,1030,0.0003
408.61586738000005,1722,698.97,105,499,860160,-0.041341846885188716,0.03092176,0.2,0.29786376953125,-19.468822848796844,7.215538142621517,0.8242644667625427,1.2277699708938599,2.2792632579803467,1040,0.0003
391.78713719,1735,670.51,106,500,868352,-0.03646869909352972,0.036314648,0.2,0.3291259765625,-19.490144324302673,6.648079957067966,0.8862539529800415,1.2302945852279663,2.003068208694458,1050,0.0003
393.3578634500001,1747,671.32,107,501,876544,-0.037392238204483876,0.015201519,0.2,0.18682861328125,-19.524271810054778,14.934761303663254,0.881366491317749,1.2347537279129028,3.8645100593566895,1060,0.0003
392.04584082,1760,668.97,108,502,884736,-0.03844973066734383,0.020420667,0.2,0.2382568359375,-19.57289389371872,10.31787487268448,0.8879794478416443,1.2389302253723145,3.758028745651245,1070,0.0003
392.6013750499999,1773,670.92,109,503,892928,-0.04179422030574642,0.022736091,0.2,0.2635009765625,-19.60619439482689,14.11257409453392,0.8788945078849792,1.2424218654632568,5.373733997344971,1080,0.0003
